Symbol,Date,avg_sentiment,news_count,sentiment_momentum
NABIL,2021-11-30,0.0,1,-0.7239635586738586
NABIL,2021-12-01,0.0,1,0.0
NABIL,2021-12-06,0.9201231598854064,1,0.9201231598854064
NABIL,2021-12-10,0.0,1,-0.9201231598854064
NABIL,2021-12-15,0.791465163230896,1,0.791465163230896
NABIL,2021-12-17,0.0,1,-0.791465163230896
NABIL,2021-12-20,0.0,1,0.0
NABIL,2021-12-22,0.9076823592185974,1,0.9076823592185974
NABIL,2021-12-24,0.5462601780891418,2,-0.36142218112945557
NABIL,2021-12-28,0.0,1,-0.5462601780891418
NABIL,2021-12-29,-0.95845228433609,1,-0.95845228433609
NABIL,2022-01-02,0.9483129978179932,1,1.9067652821540833
NABIL,2022-01-04,0.9172441959381104,1,-0.031068801879882812
NABIL,2022-01-11,0.9417162537574768,1,0.024472057819366455
NABIL,2022-01-14,0.37554728984832764,2,-0.5661689639091492
NABIL,2022-01-16,0.5576801896095276,1,0.18213289976119995
NABIL,2022-01-20,0.0,1,-0.5576801896095276
NABIL,2022-01-21,0.9508053064346312,1,0.9508053064346312
NABIL,2022-01-23,0.6421239972114563,1,-0.30868130922317494
NABIL,2022-01-28,0.4678472578525543,2,-0.17427673935890198
NABIL,2022-02-09,0.0,1,-0.4678472578525543
NABIL,2022-02-16,0.7821950912475586,1,0.7821950912475586
NABIL,2022-02-20,0.6209813356399536,1,-0.16121375560760498
NABIL,2022-02-24,-0.9750419855117798,1,-1.5960233211517334
NABIL,2022-03-02,0.7805742025375366,1,1.7556161880493164
NABIL,2022-03-08,0.0,1,-0.7805742025375366
NABIL,2022-03-10,0.5222265124320984,1,0.5222265124320984
NABIL,2022-03-13,0.0,1,-0.5222265124320984
NABIL,2022-03-14,0.8808811902999878,2,0.8808811902999878
NABIL,2022-03-18,0.44981086254119873,2,-0.43107032775878906
NABIL,2022-03-22,0.7915512919425964,1,0.3417404294013977
NABIL,2022-03-23,0.7414495944976807,1,-0.05010169744491577
NABIL,2022-03-24,0.8131263256072998,1,0.07167673110961914
NABIL,2022-03-25,0.0,1,-0.8131263256072998
NABIL,2022-03-27,0.0,1,0.0
NABIL,2022-03-28,0.8762862682342529,1,0.8762862682342529
NABIL,2022-03-29,0.0,1,-0.8762862682342529
NABIL,2022-04-07,0.7178685665130615,1,0.7178685665130615
NABIL,2022-04-12,0.0,1,-0.7178685665130615
NABIL,2022-04-13,0.8719834685325623,1,0.8719834685325623
NABIL,2022-04-14,0.7493180632591248,1,-0.1226654052734375
NABIL,2022-04-18,0.0,1,-0.7493180632591248
NABIL,2022-04-19,-0.4875280261039734,2,-0.4875280261039734
NABIL,2022-04-22,0.0,1,0.4875280261039734
NABIL,2022-04-25,0.8370718359947205,1,0.8370718359947205
NABIL,2022-04-26,0.0,1,-0.8370718359947205
NABIL,2022-04-27,-0.972928524017334,1,-0.972928524017334
NABIL,2022-04-28,0.0,1,0.972928524017334
NABIL,2022-05-01,0.9529055953025818,1,0.9529055953025818
NABIL,2022-05-06,0.0,1,-0.9529055953025818
NABIL,2022-05-08,0.5748620629310608,1,0.5748620629310608
NABIL,2022-05-09,0.0,1,-0.5748620629310608
NABIL,2022-05-15,0.6913690716028214,2,0.6913690716028214
NABIL,2022-05-19,0.7436016798019409,1,0.05223260819911957
NABIL,2022-05-22,0.0,1,-0.7436016798019409
NABIL,2022-05-24,0.0,1,0.0
NABIL,2022-05-26,0.28470703959465027,2,0.28470703959465027
NABIL,2022-05-27,-0.026293396949768122,2,-0.3110004365444184
NABIL,2022-06-09,0.6932827234268188,1,0.7195761203765869
NABIL,2022-06-16,0.0,1,-0.6932827234268188
NABIL,2022-06-17,0.7425543963909149,2,0.7425543963909149
NABIL,2022-06-20,0.7864360213279724,1,0.043881624937057495
NABIL,2022-06-21,0.0,1,-0.7864360213279724
NABIL,2022-06-28,-0.967181384563446,1,-0.967181384563446
NABIL,2022-06-29,0.892831563949585,1,1.860012948513031
NABIL,2022-06-30,0.3188830018043518,2,-0.5739485621452332
NABIL,2022-07-01,0.0,1,-0.3188830018043518
NABIL,2022-07-04,0.0,1,0.0
NABIL,2022-07-07,-0.8674153089523315,1,-0.8674153089523315
NABIL,2022-07-13,0.9390245676040648,1,1.8064398765563965
NABIL,2022-07-17,0.0,1,-0.9390245676040648
NABIL,2022-07-28,0.7275668382644653,2,0.7275668382644653
NABIL,2022-07-29,0.458477258682251,2,-0.26908957958221436
NABIL,2022-08-03,0.0,1,-0.458477258682251
NABIL,2022-08-04,0.6315617561340332,1,0.6315617561340332
NABIL,2022-08-05,0.9378031492233276,1,0.30624139308929443
NABIL,2022-08-14,0.0,1,-0.9378031492233276
NABIL,2022-08-15,0.0,1,0.0
NABIL,2022-08-17,0.0,1,0.0
NABIL,2022-08-23,0.0,1,0.0
NABIL,2022-08-24,0.0,1,0.0
NABIL,2022-08-28,0.0,1,0.0
NABIL,2022-08-29,0.0,1,0.0
NABIL,2022-08-30,-0.969225823879242,1,-0.969225823879242
NABIL,2022-08-31,0.7359948754310608,1,1.7052206993103027
NABIL,2022-09-02,0.945081353187561,1,0.20908647775650024
NABIL,2022-09-05,0.8278027772903442,1,-0.1172785758972168
NABIL,2022-09-11,0.7239484786987305,1,-0.10385429859161377
NABIL,2022-09-13,0.9037702083587646,1,0.17982172966003418
